|TARIFF|,|EFF_DATE|,|CHANGE|,|SUB_CHAP|,|DESC1|,|DESC2|,|DESC3|,|FOOTNOTE|,|UOM|,|MFN|,|GT|,|AUT|,|NZT|,|CCCT|,|LDCT|,|GPT|,|UST|,|MT|,|MUST|,|CIAT|,|CT|,|CRT|,|IT|,|NT|,|SLT|,|PT|,|COLT|,|JT|,|PAT|,|HNT|,|KRT|,|CEUT|,|UAT|,|CPTPT|,|row_id|
|3901.10.00.91|,1/1/2019 0:00:00,0.00,||,|Linear low density homopolymer|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6553
|3901.10.00.92|,1/1/2019 0:00:00,0.00,||,|Low density, other than linear (specific gravity of not more than 0.925)|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6554
|3901.10.00.93|,1/1/2019 0:00:00,0.00,||,|Medium density (specific gravity of more than 0.925 but less than 0.94)|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6555
|3901.20.00|,1/1/2019 0:00:00,0.00,||,|Polyethylene having a specific gravity of 0.94 or more|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6563
|3901.20.00.00|,1/1/2019 0:00:00,0.00,||,|Polyethylene having a specific gravity of 0.94 or more|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6564
|3901.30.00.00|,1/1/1998 0:00:00,0.00,||,|Ethylene-vinyl acetate copolymers|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6567
|3901.40.00.00|,1/1/2017 0:00:00,0.00,||,|Ethylene-alpha-olefin copolymers, having a specific gravity of less than 0.94|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6568
|3901.90.00|,10/1/2014 0:00:00,0.00,||,|Other|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6569
|3901.90.00.10|,1/1/2017 0:00:00,0.00,||,|Linear low density copolymers|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6570
|3901.90.00.90|,10/1/2014 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6571
|39.02|,1/1/1998 0:00:00,0.00,||,|Polymers of propylene or of other olefins, in primary forms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6572
|3902.10.00|,1/1/1998 0:00:00,0.00,||,|Polypropylene|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6573
|3902.10.00.10|,1/1/1998 0:00:00,0.00,||,|Of recycled materials|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6574
|3902.10.00.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6575
|3902.20.00.00|,1/1/1998 0:00:00,0.00,||,|Polyisobutylene|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6576
|3902.30.00.00|,1/1/1998 0:00:00,0.00,||,|Propylene copolymers|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6577
|3902.90.00|,1/1/2019 0:00:00,0.00,||,|Other|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6578
|3902.90.00.00|,1/1/2019 0:00:00,0.00,||,|Other|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6579
|39.03|,1/1/1998 0:00:00,0.00,||,|Polymers of styrene, in primary forms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6582
|3903.1|,1/1/1998 0:00:00,0.00,,|Polystyrene:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6583
|3903.11.00.00|,1/1/1998 0:00:00,0.00,||,|Expansible|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6584
|3903.19.00|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6585
|3903.19.00.10|,1/1/2012 0:00:00,0.00,||,|High impact|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6586
|3903.19.00.90|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6587
|3903.20.00.00|,1/1/2012 0:00:00,0.00,||,|Styrene-acrylonitrile (SAN) copolymers|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6588
|3903.30.00|,1/1/2012 0:00:00,0.00,||,|Acrylonitrile-butadiene-styrene (ABS) copolymers|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6589
|3903.30.00.10|,1/1/2012 0:00:00,0.00,||,|Compositions|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6590
|3903.30.00.90|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6591
|3903.90.00|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6592
|3903.90.00.10|,1/1/2012 0:00:00,0.00,||,|Styrene-butadiene copolymers|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6593
|3903.90.00.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6594
|39.04|,1/1/1998 0:00:00,0.00,||,|Polymers of vinyl chloride or of other halogenated olefins, in primary forms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6595
|3904.10.00.00|,1/1/2017 0:00:00,0.00,||,|Poly(vinyl chloride), not mixed with any other substances|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6596
|3904.2|,1/1/2002 0:00:00,0.00,,|Other poly(vinyl chloride):|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6597
|3904.21.00.00|,1/1/2012 0:00:00,0.00,||,|Non-plasticized|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6598
|3904.22.00.00|,1/1/2012 0:00:00,0.00,||,|Plasticized|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6599
|3904.30.00.00|,1/1/2012 0:00:00,0.00,||,|Vinyl chloride-vinyl acetate copolymers|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6600
|3904.40.00.00|,1/1/1998 0:00:00,0.00,||,|Other vinyl chloride copolymers|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6601
|3904.50.00.00|,1/1/2012 0:00:00,0.00,||,|Vinylidene chloride polymers|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6602
|3904.6|,1/1/1998 0:00:00,0.00,,|Fluoro-polymers:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6603
|3904.61.00.00|,1/1/1998 0:00:00,0.00,||,|Polytetrafluoroethylene|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6604
|3904.69.00.00|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6605
|3904.90.00.00|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6606
|39.05|,1/1/1998 0:00:00,0.00,||,|Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6607
|3905.1|,1/1/2002 0:00:00,0.00,,|Poly(vinyl acetate):|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6608
|3905.12.00.00|,1/1/1998 0:00:00,0.00,||,|In aqueous dispersion|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6609
|3905.19.00.00|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6610
|3905.2|,1/1/1998 0:00:00,0.00,,|Vinyl acetate copolymers:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6611
|3905.21.00.00|,1/1/1998 0:00:00,0.00,||,|In aqueous dispersion|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6612
|3905.29.00.00|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6613
|3905.30.00.00|,1/1/1998 0:00:00,0.00,||,|Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6614
|3905.9|,1/1/1998 0:00:00,0.00,,|Other:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6615
|3905.91.00.00|,1/1/2012 0:00:00,0.00,||,|Copolymers|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6616
|3905.99.00.00|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6617
|39.06|,1/1/1998 0:00:00,0.00,||,|Acrylic polymers in primary forms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6618
|3906.10.00.00|,1/1/2012 0:00:00,0.00,||,|Poly(methyl methacrylate)|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6619
|3906.90.00|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6620
|3906.90.00.10|,1/1/2012 0:00:00,0.00,||,|Polymers of acrylamide|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6621
|3906.90.00.90|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6622
|3907.50.00.00|,1/1/1998 0:00:00,0.00,||,|Alkyd resins|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6640
|3907.6|,1/1/2017 0:00:00,0.00,,|Poly(ethylene terephthalate):|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6641
|3907.61.00.00|,1/1/2017 0:00:00,0.00,||,|Having a viscosity number of 78 ml/g or higher|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6642
|3907.69.00|,1/1/2017 0:00:00,0.00,||,|Other|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6643
|3907.69.00.10|,1/1/2017 0:00:00,0.00,||,|For use in the manufacture of blow-moulded beverage bottles|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6644
|3907.69.00.80|,1/1/2017 0:00:00,0.00,||,|Other, of recycled materials|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6645
|3907.69.00.90|,1/1/2017 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6646
|3907.70.00.00|,1/1/2012 0:00:00,0.00,||,|Poly(lactic acid)|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6647
|3907.9|,1/1/1998 0:00:00,0.00,,|Other polyesters:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6648
|3907.91.00.00|,1/1/1998 0:00:00,0.00,||,|Unsaturated|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6649
|3907.99.00|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6650
|3907.99.00.10|,1/1/2012 0:00:00,0.00,||,|Polybutylene terephthalate|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6651
|3907.99.00.90|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6652
|39.08|,1/1/1998 0:00:00,0.00,||,|Polyamides in primary forms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6653
|3908.10.00|,1/1/2012 0:00:00,0.00,||,|Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6654
|3909.50.00|,1/1/2012 0:00:00,0.00,||,|Polyurethanes|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6671
|3909.50.00.10|,1/1/2012 0:00:00,0.00,||,|Compositions|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6672
|3909.50.00.90|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6673
|3910.00.00|,1/1/2012 0:00:00,0.00,||,|Silicones in primary forms.|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6674
|3910.00.00.10|,1/1/2012 0:00:00,0.00,||,|For use in the manufacture of dental prostheses, including dentures; Silicones, excluding compositions|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6675
|3910.00.00.90|,1/1/2012 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6676
|39.11|,1/1/1998 0:00:00,0.00,||,|Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and other products specified in Note 3 to this Chapter, not elsewhere specified or included, in primary forms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6677
|3911.10.00.00|,1/1/2012 0:00:00,0.00,||,|Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6678
|3911.90.00.00|,1/1/2017 0:00:00,0.00,||,|Other|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6679
|39.12|,1/1/1998 0:00:00,0.00,||,|Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6680
|3912.1|,1/1/1998 0:00:00,0.00,,|Cellulose acetates:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6681
|3912.11.00.00|,1/1/2012 0:00:00,0.00,||,|Non-plasticized|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6682
|3912.12.00.00|,1/1/1998 0:00:00,0.00,||,|Plasticized|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6683
|3912.20.00.00|,1/1/2012 0:00:00,0.00,||,|Cellulose nitrates (including collodions)|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6684
|3912.3|,1/1/1998 0:00:00,0.00,,|Cellulose ethers:|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6685
|3915.30.00.00|,1/1/1998 0:00:00,0.00,||,|Of polymers of vinyl chloride|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6701
|3915.90.00|,1/1/1998 0:00:00,0.00,||,|Of other plastics|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6702
|3915.90.00.10|,1/1/1998 0:00:00,0.00,||,|Of polymers of propylene or of other olefins|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6703
|3915.90.00.90|,1/1/1998 0:00:00,0.00,||,|Other|,,,||,|KGM|,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6704
|39.16|,1/1/1998 0:00:00,0.00,||,|Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6705
|3916.10.00.00|,1/1/1998 0:00:00,0.00,||,|Of polymers of ethylene|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6706
|3916.20.00.00|,1/1/2012 0:00:00,0.00,||,|Of polymers of vinyl chloride|,,,||,|-  |,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6707
|3916.90.00.00|,1/1/2012 0:00:00,0.00,||,|Of other plastics|,,,||,|KGM|,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6708
|39.17|,1/1/1998 0:00:00,0.00,||,|Tubes, pipes and hoses, and fittings therefor (for example, joints, elbows, flanges), of plastics.|,,,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,||,6709
|3917.10.00|,1/1/2012 0:00:00,0.00,||,|Artificial guts (sausage casings) of hardened protein or of cellulosic materials|,,,||,||,|Free|,||,||,||,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,|Free|,6710
